id,year,month,day,country,region,district,city,un,ingo,lgno_ncrs,icrc,ifrc,other,nationals_killed,nationals_wounded,nationals_kidnapped,total_nationals,internationals_killed,internationals_wounded,internationals_kidnapped,total_internationals,total_killed,total_wounded,total_kidnapped,total_affected,gender_male,gender_female,gender_unknown,means_of_attack,attack_context,location,lat,lng,details_(public),column,country_id,assumedday,assumedmonth,time,bucket
1674,2013.0,5.0,14.0,Mauritania,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,U,U,18.083949,-15.978341,"During a break-in, one INGO member was stabbed in the hand. ",,478,14,5,1.3684896e+12,53
1675,2013.0,9.0,5.0,Armenia,Yerevan,,Yerevan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,H,40.182387,44.511848,One INGO staff member was beaten by a group of unknown men in Yerevan.  He was subsequently hospitalized and required surgery.,,51,5,9,1.3783392e+12,54
1676,2013.0,11.0,25.0,The Philippines,Central Visayas( VII),Lone of Lapu_Lapu,"Basak, Lapu-lapu",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,PS,10.291469000000001,123.966694,"One INGO truck driver and his assistant began arguing for some unknown reason, and the conflict escalated to the assistant stabbing the truck driver outside of the INGO warehouse.  The driver was hospitalized. ",,608,25,11,1.3853376e+12,54
1677,2013.0,12.0,8.0,South Sudan,Western Equatoria,Yambio,Yambio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,PS,4.57736,28.398834,One security guard at an INGO compound was struck by the butt of a gun when he intervened in a conflict between the assailant and another INGO staff member.  The guard sustained a deep wound and was hospitalized.,,728,8,12,1.3864608e+12,55
1678,2013.0,12.0,17.0,Sudan,Central Darfur,,Nertiti,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,S,R,H,13.114815,23.864988,Two INGO staff members were severely beaten by six masked men attempting to rob their guest house.,,729,17,12,1.3872384e+12,55
1679,2013.0,6.0,4.0,Sudan,Central Darfur,,Near Um Dakhum,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,P,11.123514,22.961818,One national INGO staff member was killed due to fighting between two tribal groups.,,729,4,6,1.370304e+12,53
1680,2013.0,9.0,7.0,El Salvador,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,P,13.692667000000002,-89.218216,One international consultant was shot and killed as he was withdrawing money from a bank.,,222,7,9,1.378512e+12,54
1682,2014.0,4.0,13.0,South Sudan,Warrap,,Wunrock,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,8.997438,28.308152,"One UN staff member was assaulted by an SPLA officer in Wunrock. The staff sustained serious injuries and was taken to a clinic, where the perpetrator threatened the doctor not to treat the victim.",,728,13,4,1.3973472e+12,57
1683,2013.0,5.0,15.0,South Sudan,Jonglei State,Pochalla,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,7.18,34.095,"One national INGO staff member was injured when Murule tribesmen attacked an aid convoy.  The convoy was traveling with a local leader, who was the target of the attack. ",,728,15,5,1.368576e+12,53
1684,2013.0,3.0,22.0,Turkey,Hatay,,Antakya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,P,36.202809,36.160299,An INGO staff member was walking when he was stabbed in the back by three men.,,792,22,3,1.3639104e+12,52
1685,2013.0,5.0,2.0,Sudan,West Darfur State,,Garsila,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,S,Am,R,12.365248,23.142216,Two INGO staff members were injured (one shot and one severely beaten) when their aid convoy was attacked by seven armed men.,,729,2,5,1.3674528e+12,53
1686,2013.0,6.0,7.0,South Sudan,Upper Nile State,Maban,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,S,IA,U,9.939815,33.809694,Three INGO staff members were tied up and beaten by drunk SPLA members for refusing to pay a bribe.,,728,7,6,1.3705632e+12,53
1687,2013.0,7.0,4.0,Central African Republic,Ouaka,,Bambari,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,S,IA,R,5.766534,20.683388,One INGO staff member was beaten by Seleka members at a checkpoint.,,140,4,7,1.372896e+12,53
1688,2013.0,9.0,22.0,Somalia,"Somaliland, Sanaag",Erigavo,Erigavo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,MV,PS,10.616478,47.366652,"One INGO staff member was attacked by refugees, who were upset about the lack of food.  The staff member sufferred a broken nose.",,706,22,9,1.379808e+12,54
1689,2013.0,10.0,29.0,Ethiopia,Somali,,Boqol Mayo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,4.482944,41.664859,One INGO staff member was abducted and very severely beaten by three armed militia men.  The attack may be related to tribal politics.,,231,29,10,1.3830048e+12,54
1690,2013.0,10.0,21.0,Afghanistan,Paktika,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,B,C,PS,32.264539,68.524715,Three INGO staff members were injured by flying glass after an IED detonation.,,4,21,10,1.3823136e+12,54
1691,2013.0,11.0,24.0,Sudan,West Darfur State,,Garsila,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,U,U,12.365346,23.142106,One INGO staffer was shot during a carjacking.,,729,24,11,1.3852512e+12,54
1692,2013.0,11.0,19.0,Libya,Greater Tripoli,,Tripoli,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,K,IA,U,32.879813,13.19014,"One INGO staff member was kidnapped for a few days, beaten, and extorted of money by militiamen. ",,434,19,11,1.3848192e+12,54
1693,2013.0,11.0,6.0,Syria,Damascus,,Damascus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,B,C,PS,33.510822999999995,36.30675,One INGO staffer was injured when a mortar landed inside the INGO project site; the staff received shrapnel to the chest.,,760,6,11,1.383696e+12,54
1694,2013.0,12.0,14.0,Afghanistan,Konar,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,I,Am,R,34.846628,71.09726,One INGO contracted driver was killed when his vehicle hit an IED.,,4,14,12,1.3869792e+12,55
1695,2014.0,4.0,17.0,South Sudan,Jonglei State,,Bor,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,U,R,PS,6.219893,31.550046,Two INGO staff members were killed during an attack on a UN base in Bor.,,728,17,4,1.3976928e+12,57
1697,2014.0,4.0,24.0,Afghanistan,Kabul,Kabul,Kabul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,PS,34.470552000000005,69.114812,"One American doctor was shot and killed by a member of the Afghan police assigned to protect the hospital.  Two other American doctors, who were guests at the hospital and not affiliated with the INGO, were also killed. A fourth American doctor (also a guest) was wounded.  ",,4,24,4,1.3982976e+12,57
1698,2014.0,4.0,26.0,Central African Republic,Ouham-Pende,,Boguila,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,S,R,PS,7.099978999999999,16.933402,"Three INGO staff members were killed by armed ex-Seleka members during a meeting with community leaders to discuss medical care and access. The ex-Seleka proceeded to rob the office.  Fifteen other individuals, all local chiefs, were killed as well.  ",,140,26,4,1.3984704e+12,57
1699,2014.0,4.0,7.0,Lebanon,South Governorate,Sidon,Sidon,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,C,PS,33.543611,35.378056,One aid worker was killed during clashes at a Palestinian camp in southern Lebanon.,,422,7,4,1.3968288e+12,57
1700,2014.0,4.0,23.0,Kenya,Garissa,Garissa,"Dadaab, Hagadera Refugee Camp",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,0.005417,40.371461,"One UN staff member was shot and wounded by two armed men during an attempted carjacking; he has been hospitalized and is in stable condition. A passenger was also present but managed to flee.  The armed men are suspected to be affiliated with Al-Shabaab, but the investigation is still ongoing. ",,404,23,4,1.3982112e+12,57
1701,2013.0,2.0,16.0,Somalia,Lower Juba,Kismayo,Kismayo,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,P,-0.36044499999999996,42.548779,One local NGO staff member was shot and killed by local police forces at a police station in Kismayo.  The individual was injured but later died of his injuries.,,706,16,2,1.3609728e+12,52
1702,2013.0,1.0,13.0,Democratic Republic of Congo,Nord Kivu,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,-0.8416049999999999,29.048446,One Red Cross worker was shot and killed by unknown armed men when trying to stop them from raping a woman.,,180,13,1,1.3580352e+12,52
1703,2014.0,4.0,28.0,Afghanistan,Ghor,Shahrak,Dahan-e-Khomsayed village,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,U,PS,34.107547,64.305595,A health worker was shot dead by armed men at a clinic.,,4,28,4,1.3986432e+12,57
1704,2014.0,4.0,30.0,Afghanistan,Konar,Nari,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,I,U,U,35.212132000000004,71.522377,A vaccinator was killed by an IED.  Further details are unavailable.,,4,30,4,1.398816e+12,57
1705,2014.0,5.0,1.0,Central African Republic,,,Bangui,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,K,U,U,4.3615379999999995,18.555595,"A UNHCR driver, on a personal visit to PK12 in BANGUI, was abducted by armed elements believed to belong to an Anti-Balaka faction. His body was later found in PK16.",,140,1,5,1.3989024e+12,57
1706,2013.0,7.0,4.0,Somalia,Woqooyi Galbeed,Hargeisa,Hargeisa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,R,9.55012,44.066165,One INGO national staff member was attacked by a gang and suffered a knife wound to the hand.,,706,4,7,1.372896e+12,53
1707,2014.0,4.0,21.0,Pakistan,Sindh,,"Sim Nullah, near Jamshoro",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,25.416822,68.275563,"The executive director of a local NGO was killed by unidentified armed men.  Some reports state that he was killed or resisting robbery, while others state that it was a targeted killing.",,586,21,4,1.3980384e+12,57
1708,2013.0,1.0,10.0,Pakistan,Balochistan,Quetta,"Quetta, Alamdar Road area",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,I,IA,P,30.191235,67.025564,One UN employee was killed when a suicide bomber detonated an IED in a public area of Quetta.,,586,10,1,1.357776e+12,52
1709,2013.0,2.0,8.0,Sudan,North Darfur State,,"Kutum, Dibaben area",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,P,14.205387,24.64345,"One UN staff member, a security guard supervisor, was found stabbed to death.  The perpetrators and the motive are unknown. ",,729,8,2,1.3602816e+12,52
1710,2013.0,7.0,1.0,Uganda,Western,Mbarara,Mbarara,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,H,-0.606542,30.674716,"One UN staff member was stabbed during an apparent robbery by unknown assailants.  He was immediately rushed to the hospital, but died upon arrival. ",,800,1,7,1.3726368e+12,53
1711,2013.0,12.0,23.0,Sudan,Kassala State,,Kassala,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,H,15.450513,36.399923,One UN staff member was stabbed and killed by an armed intruder during what seems to be an attempted robbery.,,729,23,12,1.3877568e+12,55
1712,2013.0,3.0,11.0,Yemen,Abyan,Khanfir,Ja__r City,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,H,13.222951,45.305485,"One NGO worker was shot in the leg by militia members, who mistakenly identified him as an Al Qaeda affiliate. ",,887,11,3,1.36296e+12,52
1713,2013.0,7.0,22.0,Ethiopia,Somali,,"Ogaden, Dege Habur",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,P,8.218894,43.557972,One UN-contracted warehouse worker was shot and killed by armed men suspected to be part of an insurgent group.,,231,22,7,1.3744512e+12,53
1714,2013.0,2.0,5.0,South Sudan,Lakes State,Rumbek North County,Meen Payam,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,7.597302,29.700877,"One UN-contracted truck driver was severely beaten and killed by unknown armed individuals. The driver's cash and IDs were stolen, but no food from the truck was taken.  The driver's assistant managed to escape and reported the incident to the police.",,728,5,2,1.3600224e+12,52
1715,2013.0,2.0,6.0,Sudan,South Kordofan,,Tartanj (about 10km NE of Rashad town),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,11.878453,31.131175,One UN-contracted truck driver was shot and killed by four armed bandits. The driver's cash and mobile phone were taken.,,729,6,2,1.3601088e+12,52
1716,2013.0,6.0,12.0,South Sudan,Unity State,Mayiandit,Mayiandit,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,8.883662,30.045535,One UN-contracted assistant driver was shot in the chest and killed by a group of armed men demanding cash.,,728,12,6,1.3709952e+12,53
1717,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1718,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1719,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1720,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1721,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1722,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1723,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1724,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1725,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1726,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1727,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1728,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1729,2013.0,,,Syria,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,33.509147,36.306485,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,760,1,1,1.3569984e+12,52
1730,2014.0,5.0,6.0,Afghanistan,Nangarhar,Sherzad,Gandumak,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,Am,R,34.272271,70.073967,An NGO ambulance driver was abducted when the vehicle was hijacked by anti-government elements at an illegal checkpoint.,,4,6,5,1.3993344e+12,57
1731,2014.0,5.0,10.0,Afghanistan,Sar-e Pol,Sar-e-Pol,Ungot Arabia village (Sar-e Pol-Sozma Qala Road),0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,S,Am,R,36.130319,66.470093,One national INGO staffer was killed and another wounded when anti-government elements attacked and shot at their vehicle.,,4,10,5,1.39968e+12,57
1732,2014.0,5.0,13.0,Afghanistan,Zabol,Qalat,Qalat,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,I,C,P,32.106175,66.906552,Two UN-contracted deminers were injured when a VBIED was remotely detonated against the Afghan National Police.,,4,13,5,1.3999392e+12,57
1733,2014.0,5.0,14.0,Afghanistan,Herat,Zinda Jan,Kabotar Khan,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,K,U,U,34.439186,61.79427,"Four national INGO staff were abducted by armed men.  A fifth employee, the driver, was also abducted but managed to escape.  UPDATE: All four have been released through the mediation of local elders.  ",,4,14,5,1.4000256e+12,57
1734,2013.0,9.0,16.0,Pakistan,,,Paharpur,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,U,32.10564,70.972262,"An NGO security guard was shot during an armed robbery.  He later died from his wounds two days later, on 18 September. ",,586,16,9,1.3792896e+12,54
1735,2013.0,2.0,9.0,Kyrgyzstan,Chuy,,"Bishkek, Baitik Baatyr Street, near residential district Zhilgorodok Sovmina",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,P,42.841004,74.608645,A UN consultant suffered a broken nose when attacked by unknown assailants while on his way home.,,417,9,2,1.360368e+12,52
1736,2013.0,2.0,10.0,Democratic Republic of Congo,Orientale,Ituri,Bunia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,1.566667,30.25,One national UN worker was severely beaten by FARDC soldiers for having committed adultery.,,180,10,2,1.3604544e+12,52
1737,2013.0,3.0,21.0,Pakistan,,,Jalozai,0.0,0.0,12.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0,0.0,0.0,12.0,I,U,PS,33.725714,71.791983,Eleven NGO personnel were wounded and one killed when a VBIED detonated by an IDP camp.,,586,21,3,1.363824e+12,52
1738,2013.0,3.0,30.0,Syria,Rif Dimashq,Douma,Adra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,B,C,PS,33.611816,36.488004,One UN-contracted worker was injured when a mortar shell hit a warehouse.  He was hospitalized and required surgery to remove shrapnel.,,760,30,3,1.3646016e+12,52
1739,2013.0,6.0,13.0,Myanmar,Yangon,,"Yangon, Nawaday Road",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,S,IA,P,16.783822,96.156356,"One UN consultant was attacked from behind by an unknown assailant, who unsuccessfully tried to slit her throat.  She was immediately hospitalized and required surgery.  ",,104,13,6,1.3710816e+12,53
1740,2013.0,7.0,27.0,Syria,Aleppo,,"Rural Aleppo, Al Eissa village",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,R,35.995534,37.000089,One UN driver was the victim of an armed robbery and was shot in the back twice by unidentified armed men. He was hospitalized and is in stable condition.,,760,27,7,1.3748832e+12,53
1741,2013.0,9.0,1.0,Somalia,Banaadir,,"Mogadishu, seaport",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,S,C,P,2.0261560000000003,45.331465,Two UN-contracted employees were shot and wounded by police as they were trying to enter the seaport.,,706,1,9,1.3779936e+12,54
1742,2013.0,9.0,7.0,Afghanistan,Daykondi,Shahristan,Chaprasak Bazaar (nearby),2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,S,MV,R,33.786497999999995,66.714834,Two UN-contracted drivers were severely beaten by local community members for giving a ride to two women who were allegedly running away from their families.  Both drivers were hospitalized and warned not to give rides to non-UN personnel.,,4,7,9,1.378512e+12,54
